id,num_sold
137153,1064.5925260298638
137154,1038.185375255516
137155,1517.4936696885227
137156,1496.54201418405
137157,1009.9669593643669
137158,1492.964038367001
137159,1392.3037081111165
137160,993.821042442403
137161,992.0425701477548
137162,923.0641226742891
137163,988.2674125361993
137164,970.7425603940849
137165,1041.0247435158071
137166,1039.7379754138622
137167,929.2980379979522
137168,1026.149065219821
137169,1010.3679738464327
137170,1378.2570392515433
137171,1378.810383530092
137172,982.1338939188374
137173,1367.3195879217556
137174,1259.9246990297984
137175,940.6158050969723
137176,940.2626893590059
137177,914.9321815034191
137178,938.0131419156514
137179,933.798671215005
137180,958.2880601920156
137181,957.7852605942157
137182,917.2107161135382
137183,952.7397629872746
137184,945.8140130171128
137185,1078.467173544241
137186,1078.9010694920375
137187,937.0152826380106
137188,1066.9227702423345
137189,1045.7526521759664
137190,1042.1257221910398
137191,1036.9539058923258
137192,930.7086575667779
137193,1025.9517810470797
137194,1009.3270253118026
137195,1108.9043370091397
137196,1115.791810316353
137197,942.5324517999604
137198,1100.2096917016597
137199,1069.0958344758492
137200,1650.486416124113
137201,1665.189632065497
137202,1021.9336710478121
137203,1591.3735681757262
137204,1464.5844906890097
137205,975.8204509606649
137206,974.5521020448077
137207,920.2400920810951
137208,971.3201371850764
137209,960.3368003956532
137210,1010.2842624661059
137211,1012.875802915423
137212,926.1133390648145
137213,1006.4308075070833
137214,986.1631936353533
137215,1286.7415881033521
137216,1283.4012081577237
137217,966.2299139082716
137218,1246.0195887918364
137219,1197.7419518570784
137220,1019.8537503154109
137221,1021.5403006238075
137222,927.1387340881706
137223,1011.7150771177612
137224,995.9306766083864
137225,1082.4755969312143
137226,1084.9545744883512
137227,937.4286900321144
137228,1067.1372472998492
137229,1038.8594747272343
137230,1530.3378517206274
137231,1519.4824801849875
137232,1002.0495810876077
137233,1497.591507158503
137234,1383.4525098928557
137235,988.7053807072894
137236,987.5422735667987
137237,922.3231306817761
137238,982.3509027334567
137239,973.2288579359297
137240,1036.593307649872
137241,1029.1887413622571
137242,929.1945843254605
137243,1026.1633788830834
137244,1003.7021816658578
137245,1368.6175104200279
137246,1349.866129696902
137247,982.2322322674295
137248,1321.5492948265578
137249,1255.6704970931862
137250,941.2175402569464
137251,942.8055307120342
137252,914.754135098096
137253,939.3952976153082
137254,935.3662207974851
137255,958.7273191317176
137256,956.644229790548
137257,917.6041570272262
137258,954.446868354341
137259,948.5027379914154
137260,1086.9341265994317
137261,1089.4198898380412
137262,938.5947003873866
137263,1075.7818115476775
137264,1047.147095505745
137265,1045.6393700808162
137266,1046.1287296768453
137267,931.1289673566646
137268,1036.8914867730564
137269,1015.5868928547611
137270,1123.4240105094211
137271,1126.2785813255166
137272,942.9252478628534
137273,1105.2702895064983
137274,1076.0853976303854
137275,1653.67509819882
137276,1679.1385810712143
137277,1029.9142027899675
137278,1619.1435996883708
137279,1484.811499966742
137280,977.3513448964441
137281,978.767512924011
137282,920.4566808437808
137283,972.4009247750878
137284,961.3951248442518
137285,1016.2365288600186
137286,1014.2450858735378
137287,925.7541725807837
137288,1007.0217756174247
137289,991.5542850008208
137290,1302.694159563055
137291,1291.609686913141
137292,971.6017196677831
137293,1263.6099646633597
137294,1201.6137165024593
137295,1027.2884928414014
137296,1029.0755233596794
137297,927.7114065490362
137298,1016.1648466440213
137299,998.2666128246829
137300,1080.165919943065
137301,1086.1110212380677
137302,937.6498634365644
137303,1077.5524582347675
137304,1047.2032936417381
137305,1562.611475887359
137306,1551.0213289921962
137307,1009.1144036433225
137308,1506.5843972796072
137309,1417.571366739318
137310,989.3911973708157
137311,996.2492969767061
137312,922.5583633028978
137313,985.9253073218968
137314,975.7161754240569
137315,1038.6063879160413
137316,1041.2827081243718
137317,929.7825797559556
137318,1025.8169874604025
137319,1009.1880011687308
137320,1356.4296047004811
137321,1379.2880775901124
137322,985.1941985986307
137323,1354.9666629023898
137324,1271.2500559093428
137325,941.1939306273973
137326,941.9550262433145
137327,914.7611658615381
137328,939.502074486818
137329,933.6588010265725
137330,958.5448677814857
137331,958.1388101170057
137332,917.4163165598027
137333,954.240064541289
137334,948.4880041068343
137335,1087.2255639122325
137336,1092.6581201025824
137337,936.8453968351596
137338,1074.1298635240296
137339,1050.041987951954
137340,1044.3533713096426
137341,1048.5311298184192
137342,931.283459435263
137343,1039.4283963567536
137344,1015.3468034079451
137345,1119.5434916682655
137346,1112.1694438901457
137347,943.8585914367968
137348,1108.0359118847427
137349,1071.6035128730036
137350,1630.9682253839092
137351,1644.123672904422
137352,1031.1415620997695
137353,1637.684568075749
137354,1514.4882021705525
137355,975.1946079393599
137356,976.2354524457191
137357,920.8302169192098
137358,974.8692183883347
137359,961.8295388438605
137360,1014.598448473773
137361,1012.4130938380231
137362,926.7113780830434
137363,1006.8002217336079
137364,990.331802728314
137365,1285.1667382710948
137366,1295.3142421645712
137367,970.6491787254688
137368,1259.976929169905
137369,1191.1138201467759
137370,1023.9428320794873
137371,1023.3736633514302
137372,927.8998741052442
137373,1019.2614013284663
137374,999.6671724868097
137375,1080.5408240631355
137376,1082.6468140805061
137377,937.6448948923169
137378,1072.0008217274292
137379,1044.4017243164692
137380,1551.612787010121
137381,1574.7503680538966
137382,1011.4534177491839
137383,1511.0300084223804
137384,1394.6739140896138
137385,990.9171023878407
137386,993.7073140686543
137387,922.7324521552414
137388,986.4034998409008
137389,975.5104049074182
137390,1037.9860587360997
137391,1037.0055101459304
137392,929.9410316977455
137393,1028.0866673778999
137394,1005.7125703649278
137395,1383.1431953514086
137396,1369.58377819019
137397,984.7456391018259
137398,1350.2090149954743
137399,1267.23701286334
137400,941.3637370260813
137401,940.8343994619543
137402,914.777673973022
137403,937.0674724144305
137404,933.4428248267168
137405,956.68507669005
137406,958.1369852077025
137407,917.442310668873
137408,954.840555690387
137409,946.7383520155065
137410,1080.4478755276496
137411,1086.641946777941
137412,937.2320361086752
137413,1066.5861889119228
137414,1046.1153724221435
137415,1039.8030844369314
137416,1044.7203596355082
137417,930.357703884768
137418,1031.797634430788
137419,1010.3084139717141
137420,1112.0952087586363
137421,1107.0850927444108
137422,940.9740301005772
137423,1095.1218014383664
137424,1072.1513262520994
137425,1655.23364777477
137426,1660.243960787396
137427,1024.2929170976781
137428,1613.6956567751524
137429,1477.1399948011147
137430,973.5852970636288
137431,977.1513840891421
137432,919.7050113724952
137433,971.8707060606282
137434,959.9605840151655
137435,1008.8805911532797
137436,1012.8161222701137
137437,925.7672839654927
137438,1003.5782029284153
137439,987.8985703909225
137440,1278.4764125218073
137441,1269.7729319249415
137442,965.1813706051807
137443,1227.14975399467
137444,1198.0258875844086
137445,1018.6598655848863
137446,1017.6033359246505
137447,926.2034920771671
137448,1014.6525930823932
137449,993.039792280897
137450,1071.8085814196554
137451,1071.3145076034195
137452,935.7465464546417
137453,1064.2344680683912
137454,1038.2268122232701
137455,1531.9247629765061
137456,1518.9016991351855
137457,1001.8845509395649
137458,1486.1924932230597
137459,1387.8834408802697
137460,989.9023273043244
137461,991.6569165707833
137462,922.7486435526671
137463,985.1379476619159
137464,972.8510398961848
137465,1031.9965686221794
137466,1035.6176245381287
137467,928.8485319992728
137468,1032.8448287003437
137469,1005.5007105496206
137470,1332.4691578046218
137471,1377.8887088882677
137472,980.276072699415
137473,1356.1940388795524
137474,1266.2251866428835
137475,939.3342062614645
137476,939.930457683613
137477,914.6091135652853
137478,936.7318625673365
137479,932.7031024635717
137480,953.1719724968916
137481,953.8170689651593
137482,916.8977589515634
137483,950.7981560240462
137484,945.4930306064527
137485,1076.900653439125
137486,1077.2821547407814
137487,936.1201140249718
137488,1069.4308613410292
137489,1039.2451385742954
137490,1035.8154722188417
137491,1032.893306260823
137492,929.981154522125
137493,1027.4968394865389
137494,1009.6438902411307
137495,1098.7930685944775
137496,1100.9352497474779
137497,939.6503243696773
137498,1087.6620873223997
137499,1061.4292577421636
137500,1616.2577400556854
137501,1638.0011957216518
137502,1022.3525466842257
137503,1578.147060693366
137504,1472.4604073143767
137505,971.7048053080503
137506,973.1241536442087
137507,919.8980635704672
137508,967.5572688677892
137509,957.9564900996124
137510,1004.0853106228824
137511,1007.5964933833218
137512,925.1955553074699
137513,1003.4755615910187
137514,979.9926565371677
137515,1256.7549685320598
137516,1251.655095539348
137517,964.2908632649387
137518,1231.380364653297
137519,1186.7159167406112
137520,1015.4297565740692
137521,1017.2706117275695
137522,926.7875449435592
137523,1008.7100691963913
137524,991.0802688174704
137525,1069.0458717568883
137526,1071.7422334905407
137527,935.3682424743963
137528,1059.233376372643
137529,1040.4449723048137
137530,1489.0826385144649
137531,1518.8808022145295
137532,1007.9364211160014
137533,1451.8226760726247
137534,1374.7387919444593
137535,987.771822232311
137536,990.6557803212409
137537,922.2138945470019
137538,984.599891963258
137539,971.4173380587897
137540,1029.8888243612191
137541,1027.0647987932832
137542,929.410925409803
137543,1027.857135816713
137544,1009.5301030053565
137545,1361.1200895725153
137546,1362.8755894979604
137547,980.7008240156449
137548,1330.1414205611256
137549,1262.643150426474
137550,937.2181945248974
137551,937.8305764953789
137552,914.2365126431553
137553,934.9709930363181
137554,931.7422388233026
137555,952.8970377016242
137556,952.4203080508642
137557,916.8962479831841
137558,949.957884822735
137559,943.6667147807739
137560,1064.8305605951905
137561,1070.3981592001867
137562,934.5495224335107
137563,1057.864164978336
137564,1029.605762836445
137565,1026.82386070447
137566,1031.0497442435942
137567,929.7389314515092
137568,1019.2623739907945
137569,1004.264263608065
137570,1093.921866440665
137571,1083.8573763010465
137572,939.2795977832645
137573,1074.9343789872798
137574,1054.8405594492099
137575,1570.502282669323
137576,1603.9681272104615
137577,1011.6263634267377
137578,1564.3380943574664
137579,1442.1343521406584
137580,969.606352583939
137581,966.1394349668437
137582,919.3351760592357
137583,965.8817407923411
137584,956.9120347004182
137585,1000.760521002916
137586,1003.4383932866369
137587,924.2658457701932
137588,995.1760544976551
137589,983.2733689356699
137590,1230.3080596395064
137591,1254.2519914520547
137592,962.9584160331397
137593,1231.4368818811026
137594,1171.9216828485619
137595,1013.5928480872719
137596,1009.1115327150696
137597,925.2866561517853
137598,1005.298653727604
137599,988.4833320604782
137600,1061.212881525684
137601,1060.4703798543499
137602,934.139678137577
137603,1051.903906564088
137604,1035.0797468534465
137605,1467.0274165529536
137606,1506.658119789962
137607,998.6059619952969
137608,1446.2696515965845
137609,1356.5273047222322
137610,989.1797301371439
137611,990.6676864918725
137612,922.7789695418114
137613,982.7572776452107
137614,969.6970712570389
137615,1023.2852473904763
137616,1026.0810482877
137617,928.4423418122287
137618,1025.0365607437768
137619,1007.5648426031621
137620,1347.1811479504756
137621,1346.7453977416064
137622,979.322372946639
137623,1320.345071105903
137624,1251.1632313834061
137625,937.180011968675
137626,937.9558116520593
137627,914.2395863165402
137628,935.881538665825
137629,931.5608687560391
137630,952.1417922696305
137631,952.8009451814353
137632,916.9130728087266
137633,951.2807766356
137634,943.3241381226064
137635,1065.811838757787
137636,1065.0423827426177
137637,934.767363526476
137638,1054.2687221464087
137639,1035.0723779601483
137640,1026.927429408861
137641,1032.2245517080596
137642,929.4042544475017
137643,1024.3098852363528
137644,1004.2364739438831
137645,1090.7791026166008
137646,1101.9506118032816
137647,938.6090949769014
137648,1082.068352766663
137649,1055.8694616404243
137650,1590.3074596261197
137651,1582.8439918773204
137652,1021.7703106227416
137653,1529.8073814711893
137654,1449.3800216014672
137655,968.8465339328598
137656,971.6520716865784
137657,919.3437758670154
137658,966.0627506728313
137659,956.1593410698563
137660,1003.3172605900374
137661,1004.3573006209692
137662,924.8119601925089
137663,994.7721616654524
137664,983.225866910708
137665,1256.9945038550302
137666,1266.1343271937405
137667,962.1932367487077
137668,1230.535587088864
137669,1189.502099376303
137670,1010.533921961521
137671,1016.0962737748696
137672,925.8529921264187
137673,1008.8654940902188
137674,994.1195653939185
137675,1062.454513209614
137676,1063.7564771817206
137677,935.6735745027745
137678,1057.3492454988018
137679,1035.5888182112483
137680,1480.6404408890373
137681,1491.1617571810418
137682,1000.055934736245
137683,1440.1209419453166
137684,1384.9505872447241
137685,991.5159891818371
137686,990.00516704442
137687,923.1504342855794
137688,984.1591944996369
137689,974.0014527830613
137690,1030.1143852540379
137691,1031.610570355116
137692,929.0224289390196
137693,1025.123304867667
137694,1008.4346020779597
137695,1360.9217964127247
137696,1365.3772418449034
137697,979.9875079904402
137698,1341.6823823551117
137699,1275.3270251902184
137700,936.8709601601308
137701,937.2750278121034
137702,914.4702429454421
137703,936.3709237036924
137704,930.8715604833505
137705,951.371875385089
137706,954.0704312717924
137707,916.5584909664597
137708,948.3846964614622
137709,944.031930956053
137710,1065.3514806404053
137711,1067.7320427078298
137712,934.2952193686315
137713,1056.086140441352
137714,1037.7173365703688
137715,1027.2108747680027
137716,1027.8734914622264
137717,928.533509382047
137718,1021.9156174400655
137719,1001.3259904751947
137720,1083.227380293121
137721,1090.806780695128
137722,938.209454921139
137723,1081.928527984074
137724,1046.3392218505471
137725,1541.0664180020974
137726,1570.1925514379773
137727,1014.1513819130823
137728,1529.1770552762698
137729,1438.4308564055552
137730,968.5146967225758
137731,969.1798808292331
137732,919.3975803449152
137733,965.2698887619176
137734,958.7146639456741
137735,1002.0743259037276
137736,1003.0879540225926
137737,923.9427841713918
137738,988.678017456326
137739,981.6390015821307
137740,1243.4063104299782
137741,1248.4043315319475
137742,963.7326346576137
137743,1222.4910287479463
137744,1178.5201420969072
137745,1010.2758899775881
137746,1016.330900036525
137747,926.104991497124
137748,1003.0052675051597
137749,990.9250717733689
137750,1066.7353957990117
137751,1063.0334621413676
137752,934.284275395278
137753,1061.1835215382157
137754,1034.777787127473
137755,1483.8560094274671
137756,1468.78991854359
137757,1003.9352465113209
137758,1458.27269669075
137759,1366.4097080322767
137760,986.808391176422
137761,986.8914863232646
137762,922.4650744534038
137763,983.8172551627383
137764,974.2095179028913
137765,1026.5062872434407
137766,1029.3368069949438
137767,929.3175675245941
137768,1022.9525432187252
137769,1006.9985272727477
137770,1336.3041385451738
137771,1359.905620187443
137772,980.8310459750408
137773,1320.716834458169
137774,1260.7632169666858
137775,938.4611134642385
137776,939.2546155134276
137777,914.4769569948257
137778,936.4171279424017
137779,931.1052154105901
137780,955.2261731727722
137781,954.5038560125856
137782,916.5805252123387
137783,949.5729424951073
137784,945.0050727838366
137785,1069.4533906230092
137786,1071.4366877630578
137787,935.2696135266945
137788,1061.0962231518956
137789,1039.5460773325983
137790,1020.8058744683867
137791,1033.7205369428725
137792,929.3120994661579
137793,1022.3112674924948
137794,1006.6133613434486
137795,1094.2258374455005
137796,1100.5991162775945
137797,939.1865566121139
137798,1084.571073225254
137799,1048.1084163721748
137800,1581.0167637414063
137801,1604.288411160076
137802,1016.0885572669956
137803,1562.8562610707338
137804,1479.0970284270686
137805,969.972087232725
137806,972.0783094695273
137807,919.2378697335139
137808,967.6442559400518
137809,959.7021817041875
137810,1004.6917281645449
137811,1007.5390216620594
137812,924.5298353361218
137813,1002.508529520813
137814,985.5305554995714
137815,1243.19004482408
137816,1259.597186222488
137817,962.7618544639947
137818,1226.79699412331
137819,1191.8956533814319
137820,1013.8629561158141
137821,1015.5369097017694
137822,927.4403821318674
137823,1013.4108051238982
137824,996.288182512573
137825,1071.9984869638108
137826,1070.9237954398686
137827,937.5485759194426
137828,1064.5527363263209
137829,1039.7395732646416
137830,1509.5814469736574
137831,1501.6917280293646
137832,1006.0382424799511
137833,1468.1530912669225
137834,1396.1919998909586
137835,988.1226159930823
137836,987.7710443786264
137837,923.0582793042354
137838,983.8571382310465
137839,974.8735411966279
137840,1033.9080872580935
137841,1032.9391732574422
137842,929.9196221717609
137843,1026.246407371375
137844,1006.2661818740758
137845,1357.2683023432667
137846,1356.5028140333989
137847,981.2235339734193
137848,1335.445294136005
137849,1270.7902690626938
137850,938.4885600028069
137851,939.3996302439837
137852,914.493781820368
137853,937.1497660865707
137854,932.8153450246273
137855,952.7811840847542
137856,953.6818123097598
137857,916.7824272066459
137858,952.0110474633677
137859,945.1583326043783
137860,1072.4545634493381
137861,1063.396973869974
137862,934.4946661287943
137863,1058.46693020578
137864,1041.6830534070723
137865,1028.2421247195862
137866,1031.6770540088442
137867,928.7136788556572
137868,1020.2008681478362
137869,1006.5427561924412
137870,1090.5496533909434
137871,1099.724412414171
137872,939.2152641305063
137873,1084.577473773625
137874,1059.9256904256308
137875,1559.643220008292
137876,1597.0962528981083
137877,1020.7145448360345
137878,1560.9875187549299
137879,1448.891889596064
137880,968.8841005542267
137881,971.3484002129003
137882,919.7964829777075
137883,968.94983970914
137884,959.6972446548416
137885,1002.4089838124492
137886,1004.5361890672038
137887,924.7265279100925
137888,996.4538589370059
137889,986.0111720776597
137890,1252.3829944605573
137891,1267.5919919886107
137892,962.749802163693
137893,1233.8761224008867
137894,1176.3822875959197
137895,1013.5334422909168
137896,1019.0973623587265
137897,926.875617511784
137898,1010.0482378220627
137899,990.3141211659304
137900,1070.9486430169304
137901,1073.6482888361472
137902,936.0216486755305
137903,1069.0293607723318
137904,1040.6903394591488
137905,1508.1852238597994
137906,1515.198468818436
137907,1005.8226793164001
137908,1472.6020539664328
137909,1392.1918186435594
137910,986.3624180513684
137911,988.8055892632699
137912,921.911916588982
137913,985.3386114662651
137914,973.8672424296938
137915,1030.0979428617356
137916,1030.7983204160334
137917,929.3172531207476
137918,1024.708205261796
137919,1007.1798927706789
137920,1339.7627185310464
137921,1365.5747578215105
137922,978.9219065470284
137923,1333.6184137124762
137924,1263.2484788487698
137925,938.837911559451
137926,938.8452699386191
137927,914.7054778767758
137928,936.9786864923212
137929,932.7860150378744
137930,951.9371123147428
137931,954.3284409720643
137932,916.8172711120517
137933,952.2233565455283
137934,944.4686757925888
137935,1075.3071734033365
137936,1073.985766736003
137937,935.1098412731365
137938,1056.6076404112441
137939,1041.8163873267088
137940,1030.4384224743515
137941,1029.944637384052
137942,928.9663057780699
137943,1025.8287723564001
137944,1007.5450109285116
137945,1092.0234744537258
137946,1094.5523619215146
137947,937.8630945304374
137948,1079.6975419653472
137949,1057.1144389898966
137950,1574.4330755341812
137951,1572.8690703600334
137952,1013.408520100129
137953,1543.6590918056156
137954,1465.4060373539885
137955,969.4270229151316
137956,970.971684781146
137957,919.4327346250473
137958,966.6247487550127
137959,957.5355859395713
137960,999.870021938322
137961,1001.8620961876941
137962,923.8059790067998
137963,999.7145346961727
137964,985.6845740945264
137965,1260.4135004635248
137966,1265.459585461138
137967,963.0956989176032
137968,1226.565516936194
137969,1183.8101449065823
137970,1014.5814862390214
137971,1019.5816481466179
137972,926.8682636949518
137973,1006.013289624889
137974,994.3738866465369
137975,1067.501440724619
137976,1077.7152882230482
137977,935.8472454193407
137978,1064.5077568026554
137979,1045.7127331049073
137980,1494.4500531803697
137981,1526.6442733518313
137982,1011.0656672890502
137983,1480.3548422523559
137984,1401.6077399138885
137985,985.6198421584227
137986,988.6251438492848
137987,921.1675950581189
137988,980.2498369914856
137989,971.7073238060723
137990,1023.361045661153
137991,1023.2971176703415
137992,927.7977145941286
137993,1022.0957182017291
137994,1001.3120323410874
137995,1334.1669490027402
137996,1347.8486403643474
137997,976.1525604149899
137998,1310.1071854358045
137999,1250.522243824207
138000,938.05976299086
138001,937.94403569319
138002,914.3420462381739
138003,936.6596751206343
138004,932.0622404229316
138005,951.4146966299136
138006,953.9498548759373
138007,917.0155327303603
138008,952.934166959659
138009,943.8923825650252
138010,1058.798541185915
138011,1077.6694067713008
138012,936.2182910300235
138013,1055.450559678276
138014,1036.8835748151296
138015,1025.6780339210145
138016,1027.3148531509378
138017,928.7613991460923
138018,1022.0492208247767
138019,1002.7073568721735
138020,1082.1665373016185
138021,1089.0016026301182
138022,939.3567021072911
138023,1083.6928614464143
138024,1056.5508406805072
138025,1552.1548627217371
138026,1557.1019580988625
138027,1013.3669061545991
138028,1509.9327887481707
138029,1464.4406740761167
138030,969.1843321553692
138031,969.8708291620453
138032,919.8209661183985
138033,964.9947776897252
138034,957.9226934703029
138035,999.4376977596569
138036,1004.7311788929799
138037,924.3942998008972
138038,996.1262143495569
138039,983.5207020521925
138040,1235.5505035058843
138041,1242.7647646955365
138042,962.4831733075041
138043,1220.53602128595
138044,1184.463376558707
138045,1010.8626357078572
138046,1018.489764025225
138047,926.1215686443231
138048,1008.1131421965033
138049,993.0929998534361
138050,1063.443670230251
138051,1073.592358120893
138052,934.6915306204289
138053,1052.6872024576844
138054,1041.7813082595485
138055,1482.7078068151534
138056,1501.8685636739342
138057,1005.6737421712533
138058,1472.7378077085427
138059,1388.4446734810874
138060,983.1275285125621
138061,987.4764095975238
138062,921.5662540416877
138063,980.8637344249851
138064,969.7116061212982
138065,1021.4381767244095
138066,1024.0554846947337
138067,928.2094999512824
138068,1017.8631910189706
138069,997.2781878125036
138070,1320.1820755768806
138071,1337.9693199921603
138072,974.3880792297398
138073,1290.7930051390736
138074,1244.930104562197
138075,937.3294979035343
138076,937.9199037040953
138077,914.1639998328508
138078,934.5118845025024
138079,930.741210730042
138080,949.6257000160076
138081,952.927519330153
138082,916.8374863250372
138083,948.7368771164229
138084,945.1449295005416
138085,1060.6165013280104
138086,1062.4256191595794
138087,934.1199816592614
138088,1053.6749319774601
138089,1035.7741179650639
138090,1023.0967409787909
138091,1025.9134707916369
138092,928.004892734275
138093,1012.9050805130726
138094,1001.2658581870278
138095,1083.58740114048
138096,1092.8713818744884
138097,937.6566682805367
138098,1077.8842091481677
138099,1050.2282387614825
138100,1548.6997970100463
138101,1547.965198902572
138102,1012.3566855035388
138103,1513.7131147044192
138104,1442.836381299101
138105,969.0982765127553
138106,970.0196039867153
138107,919.0815431702233
138108,963.8965434382358
138109,958.6021926920146
138110,996.5993987412921
138111,1000.8268809286108
138112,924.198225666167
138113,996.6402072276164
138114,984.5864116550729
138115,1227.3953823743286
138116,1235.9992652690587
138117,961.341175062573
138118,1213.9932783673648
138119,1187.319014433323
138120,1010.0478864755482
138121,1013.5727314672677
138122,925.9337195273554
138123,1005.579577629376
138124,995.6860405421533
138125,1059.442144186927
138126,1068.0800060476229
138127,934.2724640483552
138128,1058.1291367439028
138129,1035.1952710189157
138130,1449.1752922347493
138131,1485.1228925698879
138132,1003.0369756655193
138133,1446.9811120104453
138134,1383.2932537021798
138135,978.8036368530682
138136,978.2455360048023
138137,921.1697911912411
138138,977.2491340246204
138139,968.4415972084728
138140,1019.0986845512018
138141,1019.8951848987288
138142,927.2470759162195
138143,1011.6149799882289
138144,999.7061161494553
138145,1309.109327897278
138146,1309.331695629215
138147,973.0158250945565
138148,1279.6153026837057
138149,1231.9865924278126
138150,936.7024451496886
138151,937.4926148873931
138152,914.1808246583932
138153,935.8325797193229
138154,932.4250962464532
138155,950.3857860320204
138156,952.3184797797608
138157,916.6456887675565
138158,948.3102072018837
138159,945.5415230288593
138160,1064.8366576669905
138161,1066.2857344151528
138162,934.3054336180433
138163,1055.5982522726483
138164,1039.378955153184
138165,1021.5514519923245
138166,1031.6196658651484
138167,929.1637479320746
138168,1020.6298934027134
138169,1009.0339262810658
138170,1087.8475797056815
138171,1091.4992934782751
138172,939.1905705221438
138173,1091.8546261616536
138174,1054.124366466078
